contributor_id,contributor_name,first_year,last_year,total_events,roles,career_span
449518,Cissie Vaughan,1921,1922,3,Actor and Singer,1
520204,Mr K Hunter,1921,1921,1,Actor,0
235036,Anew McMaster,1921,1924,5,Actor,3
449608,Nancy Simpson,1921,1921,1,Actor,0
487869,May Renno,1921,1921,1,Actor,0
449616,Grace Crotty,1921,1933,10,"Actor, Actor and Singer",12
258761,Roland Conway,1921,1928,4,Actor,7
527137,Anthony Aroney,1921,1921,1,Actor,0
527158,Lotus Thompson,1921,1924,5,Actor,3
259338,Jessie Page,1921,1926,8,Actor,5
401379,John Bedouin,1921,1934,19,Actor,13
259331,Edmund Sherras,1921,1928,13,"Actor, Actor and Singer, Performer",7
235455,Allan Wilkie,1921,1930,17,"Actor, Director, Producer",9
520233,W V Connor,1921,1921,1,Actor,0
235467,Walter Hunt,1921,1935,5,"Actor, Producer",14
235473,Frediswyde Hunter-Watts,1921,1930,17,Actor,9
520231,Mr N S Pickering,1921,1921,1,"Actor, Musical Director",0
527138,Fred Oppey,1921,1923,2,Actor,2
449816,Emmeline Orford,1921,1931,5,"Actor, Actor and Singer",10
402042,Beatrice  MacDonald,1921,1925,3,Actor,4
235611,Joe Brennan,1921,1951,7,"Actor, Comedian",30
259474,Maude Hanaford,1921,1921,4,Actor,0
523283,Mr J Rosier,1921,1921,1,Actor,0
516279,John Faulkner,1921,1921,2,Actor,0
253669,Cyril Mackay,1921,1921,2,Actor,0
520256,Una Syms,1921,1921,1,Actor,0
236748,Sidney Burchall,1921,1935,25,Actor,14
533642,Sidney Sterling,1921,1921,3,Actor,0
514924,Myrtle Green,1921,1921,1,Actor,0
253654,Robert Purdie,1921,1929,15,Actor,8
237950,Mary MacGregor,1921,1932,27,Actor,11
246239,Jack Kinson,1921,1932,4,"Actor, Actor and Singer",11
253646,Felix Bland,1921,1931,18,Actor,10
447001,Gladys Baker,1921,1922,2,"Actor, Actor and Singer",1
483782,Phyllis McEwan,1921,1921,1,Actor,0
245895,William Valentine,1921,1929,2,"Actor, Performer",8
240231,Nada Conrad,1921,1935,5,"Actor, Actor and Singer",14
520258,R D Fitzgerald,1921,1921,1,Actor,0
515334,Edith Winter,1921,1921,7,Actor,0
236699,Kenneth Brampton,1921,1934,25,Actor,13
258732,Frederick Ward,1921,1921,1,"Actor, Producer",0
483580,Robert Roberts,1921,1942,12,"Actor, Performer, Stage Manager",21
402043,Ida Griffin,1921,1921,1,Actor,0
520259,K Barnard,1921,1921,1,Actor,0
402130,Beryl Anderson,1921,1923,3,Actor,2
515335,Arthur Goodsall,1921,1921,7,Actor,0
245946,Archie Thompson,1921,1932,3,Performer,11
253635,Gilbert Emery,1921,1922,4,Actor,1
236376,Leon Gordon,1921,1930,18,"Actor, Director, Playwright, Producer",9
501523,Ada Cerito,1921,1921,1,Comedian,0
253627,Betty MacMillan,1921,1921,1,Actor,0
451615,Adeline Taylor,1921,1930,10,"Actor, Director, Producer",9
452512,Harrington Reynolds,1921,1923,2,"Actor, Performer",2
240226,Beryl Walkley,1921,1935,18,"Actor, Actor and Singer, Performer",14
520255,Phyllis M Davey,1921,1921,1,Actor,0
236795,Nellie Barnes,1921,1947,16,"Actor, Performer",26
259486,Flossie Lusk,1921,1924,5,"Actor, Actor and Singer, Performer",3
414530,Maud Beatty,1921,1921,1,Actor,0
520248,Phyllis Taylor,1921,1921,1,Actor,0
247631,Ida Newton,1921,1949,4,"Actor, Performer, Producer",28
452983,Elinor Wray,1921,1921,2,Actor,0
484041,Ellenor Cochrane,1921,1921,2,Actor,0
526954,William Coulter,1921,1928,7,Actor,7
527006,Evelyn Johnson,1921,1921,1,Actor,0
484039,James Brunton-Gibb,1921,1924,3,Actor,3
239022,Edith Drayson,1921,1925,7,"Actor, Performer",4
253626,Gerald Henson,1921,1921,1,Actor,0
259475,Mione Stewart,1921,1953,7,"Actor, Actor and Singer, Performer",32
502258,Donald Stewart,1921,1928,2,"Actor, Comedian",7
502260,Keith Desmond,1921,1921,1,Actor,0
236142,Beatrice Esmond,1921,1939,2,Actor,18
484038,Aileen Hunter,1921,1921,2,Actor,0
484037,Jessie Storey,1921,1921,2,Actor,0
237931,Gregan McMahon,1921,1928,17,"Actor, Director, Producer",7
254005,George Cross,1921,1932,10,"Actor, Producer",11
253849,Dame Judith Anderson,1921,1927,5,Actor,6
513701,Lily Rochefort,1921,1921,1,Actor,0
237934,Jack Dunne,1921,1930,18,"Actor, Performer",9
402164,Ida Gough,1921,1926,2,Actor,5
240222,Claude Fleming,1921,1921,1,"Performer, Stage Director",0
402044,Frank Charlton,1921,1923,2,Actor,2
526947,Clyde Marsh,1921,1921,1,Actor,0
520238,Archie Boyle,1922,1922,2,Actor,0
520263,W H  Mathieson,1922,1922,1,Actor,0
259336,Cecil Humphreys,1922,1923,3,Actor,1
238394,Sidney Stirling,1922,1930,8,"Actor, Performer",8
538322,Yvonne Pavis,1922,1922,3,"Actor, Producer, Scenario",0
473402,Eileen Dunne,1922,1927,2,Actor,5
259335,Gladys Mason,1922,1922,1,Actor,0
256907,Leslie Gordon,1922,1935,6,"Actor, Stage Manager",13
538372,Maude Rainier,1922,1922,1,Actor,0
538371,Mrs Hutton,1922,1922,1,Actor,0
538370,Sheila Moore,1922,1922,1,Actor,0
231999,Herbert Browne,1922,1947,31,"Actor, Actor and Singer, Performer",25
259818,Rosie Le Varde,1922,1931,10,"Actor, Actor and Singer",9
538353,Diana Templeton,1922,1922,1,Actor,0
538359,Ethel Jerdan,1922,1922,1,Actor,0
538323,Carlton Max,1922,1922,1,Actor,0
538369,Joy Revelle,1922,1922,1,Actor,0
520228,Mr Geoffrey Rex,1922,1923,3,Actor,1
520265,Ian Vallentine,1922,1922,2,Actor,0
259817,Winnie Tate,1922,1932,11,Actor,10
460842,Nora Delany,1922,1922,1,Actor,0
538324,Cane Arthur,1922,1922,1,Actor,0
259359,Rupert Lumley,1922,1922,3,Actor,0
407433,Olive Godwin,1922,1922,1,Actor,0
505702,Mervyn Barrington,1922,1922,1,Actor,0
407397,William Passmore,1922,1925,4,Actor,3
526946,Arthur Cross,1922,1922,1,Actor,0
400964,Elizabeth Dunne,1922,1922,2,Actor,0
400914,Beverly Sitgreaves,1922,1923,2,Actor,1
400913,Fanny  Hatton,1922,1923,2,"Actor, Playwright",1
400910,Mira Kenham,1922,1922,1,Actor,0
400909,Paul Plunket,1922,1930,8,"Actor, Performer",8
411005,George Browne,1922,1922,1,Actor,0
400767,Frederick Reade,1922,1928,2,Actor,6
520243,Sheila McLeod,1922,1922,2,Actor,0
491567,Elsie Parkes,1922,1930,8,"Actor, Performer",8
527014,Stella Southern,1922,1925,2,Actor,3
462368,Maire O'Neill ,1922,1922,1,Actor,0
527007,Fred Coleman,1922,1922,1,Actor,0
227255,Oscar Asche,1922,1923,5,"Actor, Director, Entrepreneur, Lyricist, Performer, Producer, Set Designer, Writer",1
259337,Wensley Russell,1922,1923,3,Actor,1
538352,Lillian Tate,1922,1922,1,Actor,0
460841,Audrey Thacker,1922,1922,1,Actor,0
538325,Gordon Collingridge,1922,1924,6,Actor,2
259341,Lawrence Grossmith,1922,1923,5,"Actor, Performer, Producer",1
538333,Jack Chalmers,1922,1922,1,Actor,0
520262,Broughton Barry,1922,1922,1,Actor,0
259348,Richard Hatteras,1922,1922,1,Actor,0
538334,Coo-ee Knight,1922,1922,1,Actor,0
257103,Eileen Alexander,1922,1926,5,Actor,4
238610,Josie Melville,1922,1930,8,Actor,8
520261,Jack Cuneo,1922,1922,2,Actor,0
460843,Jack Williams,1922,1922,1,Actor,0
520260,J L Street,1922,1922,1,Actor,0
259349,Dorothy C Maude,1922,1922,1,Actor,0
257101,Iza Crossley,1922,1923,2,Actor,1
538340,Hayford Hobbs,1922,1922,1,Actor,0
538341,Sybil Shirley,1922,1922,1,Actor,0
259352,Gerald Cashman,1922,1922,1,Actor,0
452856,Dallas Murton,1922,1922,1,Actor,0
259357,Sheila Gale,1922,1922,2,Actor,0
502731,Tom Blacklock,1922,1922,1,Comedian,0
411039,John Roland Hogue,1922,1922,1,Actor,0
402032,Leslie  Mansfield,1922,1922,2,Actor,0
522105,Elsie Farrell,1922,1922,1,Actor,0
253362,Phillips Tead,1922,1922,1,Actor,0
522103,Rua Butler,1922,1922,1,Actor,0
448264,William Neilson,1922,1922,1,Actor and Singer,0
538321,Lawson Harris,1922,1922,2,"Actor, Director, Producer, Scenario",0
522102,Keith Kenneth,1922,1922,1,Actor,0
248707,Mason Wood,1922,1928,3,Actor,6
257093,Arthur Shirley,1922,1926,4,"Actor, Director, Producer, Scenario",4
479737,Billy Maloney,1922,1934,7,"Actor, Performer",12
522106,Will Milson,1922,1922,1,Actor,0
402030,W Anning,1922,1922,1,Actor,0
402028,Eric  Howell,1922,1935,5,"Actor, Director, Producer",13
257094,Jack Souter,1922,1923,2,Actor,1
402025,Vincent  Doyle,1922,1926,6,Actor,4
411437,Kathlyn Hilliard,1922,1922,2,Actor,0
453614,Gordon Ramsay,1922,1922,1,Actor,0
402132,Oliver Peacock,1922,1923,2,Actor,1
402135,Arthur Albert,1922,1923,2,Actor,1
228555,John Vincent Gould,1922,1953,10,Actor,31
402022,Mrs Cam Marina,1922,1924,3,Actor,2
402029,Beatrice Tildesley,1922,1939,7,Actor,17
402020,Ellis  Troughton,1922,1927,3,Actor,5
402033,Sally Law,1922,1925,2,Actor,3
402035,Eva  Braby,1922,1922,1,Actor,0
446996,Addie Lennard,1922,1922,1,Actor,0
237951,Mildred Cottell,1922,1930,12,Actor,8
480361,Wee Georgie Wood,1922,1947,2,"Actor, Comedian",25
535604,Diana Wilson,1922,1924,3,Actor,2
516281,Billy Ryan,1922,1925,2,Actor,3
248335,Dulcie Hall,1922,1922,1,Comedian,0
238776,Addie Scott,1922,1924,3,Actor,2
240225,Robert Chisholm,1922,1934,6,"Actor, Actor and Singer, Performer",12
253373,Gracie Dorran,1922,1928,4,Actor,6
402034,Reginald  Suttor,1922,1922,1,Actor,0
230745,Dolly Harmer,1922,1947,3,"Actor, Comedian",25
254010,Walter Cornock,1922,1931,6,"Actor, Performer",9
234669,Fred Brown,1922,1943,4,Actor,21
528467,Lionel Lunn,1922,1924,2,Actor,2
402046,Mrs Eustace  Holroyd,1922,1922,1,Actor,0
548772,Mrs R Ochert,1922,1922,1,Actor,0
548771,Miss R Lewis,1922,1922,1,Actor,0
479955,George Carney,1922,1927,3,Comedian,5
402045,H Haggard,1922,1924,2,Actor,2
411789,Charles Beetham,1922,1922,1,Actor,0
257086,Barney Egan,1922,1926,4,Actor,4
411236,"The Honourable Clive Evatt, KC",1922,1922,1,Actor,0
402023,H S Herbert,1922,1922,3,Actor,0
237969,Louis Bennison,1922,1927,5,Actor,5
527167,Freddie Tauchert,1922,1923,2,Actor,1
527166,John M Walsh,1922,1922,1,Actor,0
411204,Eve Gray,1922,1922,1,Actor,0
405668,Harold Williams,1922,1931,3,Actor,9
233238,Mayne Lynton,1922,1949,45,"Actor, Director, Performer, Producer",27
503618,Stanley Fields,1922,1922,1,Comedian,0
528696,Dinks Paterson,1922,1922,1,Actor,0
235457,Edward Landor,1922,1929,9,Actor,7
527164,Monica Mack,1922,1930,4,Actor,8
502726,Malcolm Scott,1922,1922,1,Comedian,0
527163,Dot McConville,1922,1922,1,Actor,0
503615,Adele Inman,1922,1927,2,"Actor, Comedian",5
503614,Laurence Harding,1922,1922,1,Comedian,0
503613,Abbott,1922,1922,1,Performer,0
450041,Howett Worster,1922,1922,1,Actor,0
502261,Dorothy Hawtree,1922,1929,5,"Actor, Performer",7
503611,Louis J Seymour,1922,1922,1,Comedian,0
473307,Leo Stirling,1922,1942,2,"Actor, Actor and Singer",20
405849,Bert Gilbert,1922,1930,3,"Actor, Comedian, Performer",8
488731,Fred Twitcham,1922,1924,2,Actor,2
503616,Gene Gerrard,1922,1922,1,Comedian,0
527168,John Boland,1922,1922,1,Actor,0
527165,Fred Phillips,1922,1922,1,Actor,0
449792,Enid Lavis,1922,1922,2,Performer,0
411199,Mardie Andrews,1922,1923,3,Actor,1
401915,S R Irving,1922,1935,10,"Actor, Producer",13
543383,Richard Fernon,1922,1922,1,Actor,0
257099,Stella Payter,1922,1926,3,Actor,4
449794,Linda Foy,1922,1927,10,"Actor, Performer",5
449499,Isla Gamble,1922,1922,1,Actor,0
412778,Alfred Scarlett,1922,1922,1,Actor,0
401596,Florrie  Allen,1922,1922,1,Actor,0
527520,Reg Wakeham,1922,1922,1,Performer,0
248711,Adele Crane,1922,1929,10,"Actor, Performer",7
449791,Hazel Stewart,1922,1922,2,Performer,0
503619,Horace Jones,1922,1922,1,Actor,0
449787,Jessie Sherwood,1922,1922,2,Actor and Singer,0
449789,Kitty Collman,1922,1922,2,Performer,0
253382,Victor Prince,1922,1923,2,Actor,1
548769,M H Schlesinger,1922,1922,1,Actor,0
411042,Beryl Ferguson,1922,1923,3,Actor,1
449788,Ronnie Eaton,1922,1922,2,Performer,0
230440,John Turner,1923,1923,1,Actor,0
253385,Eileen Cotty,1923,1923,1,Actor,0
529354,Nina Dacre,1923,1928,4,Actor,5
538481,Pinky Weatherley,1923,1924,3,Actor,1
538409,Jack Raymond,1923,1924,2,Actor,1
230775,Frederick Hughes,1923,1947,7,Actor,24
229033,Jim Gerald,1923,1959,30,"Actor and Singer, Comedian, Director, Performer",36
253383,Pauline Bindley,1923,1923,1,Actor,0
238773,Harold Pearce,1923,1924,2,Actor,1
538410,Dorothy Daye,1923,1923,1,Actor,0
238782,Lettie Paxton,1923,1924,5,"Actor, Comedian",1
253398,Lucien Beck,1923,1923,3,Actor,0
520222,Miss Marjorie Chandler,1923,1923,1,Actor,0
253650,George Edwards,1923,1932,2,Actor,9
520221,Thomas Henery,1923,1923,2,Actor,0
520224,Charles Oliver,1923,1925,2,Actor,2
251535,John Phillips,1923,1923,1,Actor,0
520225,Miss Mary Spaull,1923,1924,2,Actor,1
520227,Phyllis McEwen,1923,1923,1,Actor,0
520218,Mr Noel McIntosh,1923,1923,1,Actor,0
520213,Mr Henry Merewether,1923,1924,2,Actor,1
520230,Eileen Kuskey,1923,1923,1,Actor,0
520239,Miss Nancy Perry,1923,1923,2,Actor,0
240813,Jim Colman,1923,1923,1,Actor,0
240928,Harold Tollemache,1923,1933,2,Actor,10
520242,Mr Ross Gollan,1923,1923,1,Actor,0
238798,Ada Reeve,1923,1931,7,"Actor, Performer",8
411198,Eric Masters,1923,1928,3,Actor,5
411384,Jack Testro,1923,1925,3,Actor,2
411386,Lucy Frith,1923,1925,3,Actor,2
411387,Mabel Munro,1923,1923,1,Actor,0
520194,Alathea Solomons,1923,1925,3,Actor,2
471003,Gloria Weatherley,1923,1923,1,Actor,0
520245,Eileen Charles,1923,1923,1,Actor,0
520246,Mr Stanley Scott Ick-Hewins,1923,1924,2,Actor,1
240224,Leslie King,1923,1935,2,"Actor, Assistant Stage Manager",12
520250,Herbert Hogbin,1923,1927,2,Actor,4
227366,Ailsa Grahame,1923,1963,12,Actor,40
520251,Eric Weekes,1923,1923,1,Actor,0
465599,Percy Spender,1923,1926,2,Actor,3
411201,George Jennings,1923,1932,11,Actor,9
538482,W J Newman,1923,1923,1,Actor,0
452468,William Innes,1923,1929,3,"Actor, Comedian",6
538484,Gwen Gamble,1923,1923,1,Actor,0
447404,George Lane,1923,1923,1,Actor,0
237945,Reginald Wykeham,1923,1935,23,Actor,12
402118,George Ide,1923,1923,1,Actor,0
402119,John Cave,1923,1923,1,Actor,0
402120,Beaumont Collins,1923,1926,5,Actor,3
402121,Bene Gold,1923,1925,3,Actor,2
402122,Nellie Small,1923,1935,2,Actor,12
402125,Patricia Claire,1923,1923,1,Actor,0
402126,Stuart Fraser,1923,1925,4,Actor,2
402131,Edna Lyall,1923,1923,1,Actor,0
402133,Pearl Ladd,1923,1923,1,Actor,0
402134,Silvia Clifton,1923,1923,1,Actor,0
237938,Irene Vanbrugh,1923,1928,23,Actor,5
482541,Harold Parkes,1923,1923,1,Actor,0
503898,Dorothy Summers,1923,1923,1,Performer,0
538483,Ena Aldworth,1923,1923,1,Actor,0
503900,G P Huntley,1923,1923,1,Comedian,0
503901,Timothy Huntley,1923,1923,1,Comedian,0
503902,Brian Browne,1923,1923,1,Comedian,0
503906,Bert Maddison,1923,1923,1,Comedian,0
503907,La Ventura,1923,1923,2,Performer,0
503908,Albert Rees,1923,1923,1,Performer,0
503912,Gus McNaughton,1923,1923,1,Comedian,0
503914,Jesse Sweet,1923,1923,1,Comedian,0
504113,Irene Magley,1923,1923,1,Performer,0
504114,Monty Wolf,1923,1924,2,"Actor, Performer",1
225497,Dion Boucicault (Junior),1923,1928,25,"Actor, Director, Producer",5
402061,Ernest  Watt,1923,1923,1,Actor,0
402060,Eugenie  Moreau,1923,1923,1,Actor,0
402059,Heath  Green,1923,1923,1,Actor,0
236760,Kiera Tuson,1923,1934,4,Actor,11
236759,Cecil Scott,1923,1951,16,"Actor, Actor and Singer, Performer",28
452513,June Mills,1923,1940,30,"Actor, Comedian, Performer",17
452515,Creighton,1923,1923,1,Performer,0
451599,Wilfred Blacket,1923,1936,8,Actor,13
450791,Mark Daly,1923,1925,3,Actor,2
526881,Mr J Rayner,1923,1923,1,Actor,0
526987,Jack Tauchert,1923,1923,1,Actor,0
259484,Reginald Purdell,1923,1924,4,Performer,1
259480,Gertrude Elliott,1923,1923,2,Actor,0
259477,Mona Magnet,1923,1923,1,Actor,0
401255,Joan  Crossley,1923,1925,5,Actor,2
401256,Ethel Wellesley,1923,1928,14,Actor,5
401260,William Mollison,1923,1923,2,"Actor, Producer",0
401261,Aubrey Mather,1923,1923,2,Actor,0
401262,Athol Forde,1923,1923,2,Actor,0
497399,Dunstan Webb,1923,1924,3,"Actor, Assistant Director",1
401263,Jane Savile,1923,1923,1,Actor,0
401266,Pamela Lyndon Travers,1923,1923,1,Actor,0
235562,May Beatty,1923,1929,11,Actor,6
235555,Ireland Cutter,1923,1925,4,Actor,2
235553,Ena Dale,1923,1924,3,Actor,1
235551,Maudie Vera,1923,1925,4,Actor,2
235547,Arthur Lucas,1923,1924,2,Actor,1
235546,Mamie Watson,1923,1925,4,Actor,2
259134,Michael Latimer,1923,1923,1,Actor,0
401503,Doris Champion,1923,1923,1,Actor,0
248709,William Perryman,1923,1938,34,"Actor, Performer",15
238375,Nancye Stewart,1923,1935,23,"Actor, Performer",12
503899,J G Taylor,1923,1923,1,Performer,0
460627,Kathleen Mack,1923,1923,1,Actor,0
538527,Ernest Idiens,1923,1923,1,Actor,0
538500,Teddy Austin,1923,1923,1,Actor,0
538499,Verna Haines,1923,1923,1,Actor,0
238433,Beryl Gow,1923,1926,4,Actor,3
538498,Thelma Newling,1923,1924,2,"Actor, Actor and Singer",1
538528,Roy Wilson,1923,1923,1,Actor,0
227128,Sheila Helpmann,1923,1955,10,Actor,32
538485,Matthew Gamble,1923,1923,1,Actor,0
507047,June Roberts,1923,1925,4,Actor,2
460844,Bert Harrow,1923,1923,1,Actor,0
407481,Irene Sandeman,1923,1923,1,Actor,0
401275,Marjorie  Hardie,1924,1925,2,Actor,1
513559,Charles Keegan,1924,1924,1,Actor,0
549349,Jimmy Taylor,1924,1924,1,Actor,0
254101,Mabel Meadows,1924,1924,1,Actor,0
513572,Percy Walshe,1924,1924,1,Actor,0
254100,Allan Matheson,1924,1924,1,Actor,0
238629,Nellie Stewart,1924,1927,4,Actor,3
504533,Peter Donald,1924,1924,2,Comedian,0
549311,Rex Simpson,1924,1924,1,Actor,0
450000,Aileen Barton,1924,1925,2,Actor,1
259119,Duncan MacDougall,1924,1933,4,"Actor, Director",9
235511,Muriel Starr,1924,1930,20,Actor,6
235459,Walter Plinge,1924,1978,5,Actor,54
401374,Lucille  Lisle,1924,1929,5,Actor,5
237878,Hal Scott,1924,1939,2,"Actor, Performer",15
237879,Connie Graham,1924,1942,3,"Actor, Comedian, Performer",18
227231,Douglas Herald,1924,1948,18,Actor,24
238772,Winnie Collins,1924,1925,5,Actor,1
504122,Jock McKay,1924,1924,1,Comedian,0
254104,Heath Burdock,1924,1924,1,Actor,0
539711,Nellie Weldon,1924,1924,1,Actor,0
235610,Charles Heslop,1924,1925,3,Actor,1
232562,William Newman,1924,1957,3,"Actor, Performer",33
235607,Dorothy Roberts,1924,1925,2,Actor,1
238618,Rosemary Rees,1924,1925,2,Actor,1
238619,Edna Moncrieff,1924,1931,5,"Actor, Performer",7
238621,George Crotty,1924,1925,2,Actor,1
539709,Ike Beck,1924,1924,1,Actor,0
410961,John Henry Tait,1924,1924,1,Actor,0
238412,Guy Bates Post,1924,1926,5,"Actor, Producer",2
539710,Joe Seaton,1924,1924,1,Actor,0
549313,Lyn Salter,1924,1924,1,Actor,0
439549,Heather Jones,1924,1933,33,"Actor, Performer",9
504132,General Ed Lavine,1924,1924,1,Performer,0
549314,Joy Wood,1924,1924,1,Actor,0
549348,Claude Dampier,1924,1925,2,Actor,1
412704,Carleton Stuart,1924,1935,15,Actor,11
425679,Edward Beeby,1924,1924,1,Actor,0
226682,Therese Desmond,1924,1948,9,Actor,24
237907,Merle Roberts,1924,1929,3,Actor,5
520199,Tom Henery,1924,1925,3,Actor,1
477477,Ursula Faucit,1924,1924,1,Actor,0
238795,George Bryant,1924,1939,8,"Actor, Actor and Singer, Director",15
238797,Alfred Hill,1924,1924,1,Actor,0
414979,Cyril Northcote,1924,1924,1,Actor,0
528464,Mr P Jones,1924,1924,1,Actor,0
257039,Oliver Bainbridge,1924,1925,2,Actor,1
528465,Winnington Barnes,1924,1925,4,Actor,1
528466,Nell Carter,1924,1924,1,Actor,0
528468,Isabel Wilford,1924,1924,1,Actor,0
528459,Arthur Curnick,1924,1925,2,Actor,1
257045,Jack Phillips,1924,1932,5,"Actor, Assistant Stage Manager",8
539715,Doris Brooks,1924,1924,1,Actor,0
539714,Muriel Copeland,1924,1924,1,Actor,0
254030,Jean Atholl,1924,1924,3,Actor,0
528469,Ernest Ruston,1924,1924,1,Actor,0
247657,Irene Webb,1924,1924,2,Actor,0
254011,Arthur Hemsley,1924,1926,3,"Actor, Comedian",2
237939,Rowena Ronald,1924,1931,13,Actor,7
539713,James Alexander,1924,1924,1,Actor,0
254031,Jack Beresford Fowler,1924,1924,2,Actor,0
528452,Gladys Hermes,1924,1932,9,"Actor, Performer",8
528451,George Vollaire,1924,1925,4,Actor,1
245970,Mary Gannon,1924,1933,15,"Actor, Performer",9
477475,May Cummings,1924,1924,1,Actor,0
504538,Meta Carson,1924,1924,2,Comedian,0
529060,Elton Black,1924,1924,1,Performer,0
238774,Maggie Jarvis,1924,1925,3,Actor,1
528447,W H Senior,1924,1925,2,Actor,1
254095,Milton Sands,1924,1924,2,Actor,0
452459,Sadie Gale,1924,1945,23,"Actor, Comedian, Performer",21
254034,Jane Arden,1924,1924,1,Actor,0
540961,Jan De Martel,1924,1924,1,Comedian,0
520195,Florence James,1924,1925,2,Actor,1
238778,Edward Clarke,1924,1924,1,Actor,0
460791,Ned Ayr,1924,1924,1,Actor,0
238781,James B Atholwood,1924,1928,6,Actor,4
539717,Jimmy McMahon,1924,1924,1,Actor,0
539716,Eddie Hamilton,1924,1924,1,Actor,0
528448,Charles Brooks,1924,1925,2,Actor,1
528503,Reginald Carrington,1924,1925,2,Actor,1
528502,Gladys Webster,1924,1925,2,Actor,1
528501,Leslie Barrie,1924,1925,2,Actor,1
254099,Kingston Hewitt,1924,1924,1,Actor,0
401271,Henry  Latimer,1924,1925,7,Actor,1
401270,Lena  Halliday,1924,1924,2,Actor,0
450349,Blake Adams,1924,1925,4,Actor,1
236689,Leslie Board,1924,1924,1,Actor,0
228198,Marie Lorraine,1924,1960,3,Actor,36
452759,Vera Keogh,1924,1930,5,"Actor, Producer",6
450353,Stephen Moore,1924,1925,2,Actor,1
469369,Val Atkinson,1924,1924,1,Actor,0
528711,Grafton Williams,1924,1926,3,"Actor, Performer",2
478863,Alice Lloyd,1924,1924,1,Comedian,0
232711,Alan Chapman,1924,1934,3,Actor,10
411438,Eddie McLean,1924,1925,3,Actor,1
232015,Joan Rayner AM,1924,1949,4,"Actor, Performer, Producer",25
411439,Decima McLean,1924,1925,3,Actor,1
411443,Ray McLean,1924,1925,3,Actor,1
229034,Queenie Paul OAM,1924,1959,13,"Actor, Performer",35
452201,Leslie Pearce,1924,1928,5,Actor,4
248713,Oliver McLennan,1924,1927,4,Actor,3
538554,Lorraine Esmond,1924,1924,2,Actor,0
478855,Walter Weems,1924,1924,1,Comedian,0
478682,Elsa Brull,1924,1926,3,"Actor, Comedian",2
227994,Clive Coppard,1924,1943,22,Actor,19
442896,Mollie Kirwan,1924,1930,3,Actor,6
233291,Roy Rene,1924,1950,35,"Actor, Comedian, Performer",26
